eco,name,fen,white,draw,black
B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation",r1bqk2r/5ppp/p1np1b2/1p1Np3/4P3/N7/PPP2PPP/R2QKB1R w KQkq - 0 11,10,21,13
B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation",r1bqkb1r/1p3ppp/p1np1n2/4p1B1/4P3/N1N5/PPP2PPP/R2QKB1R b KQkq - 1 9,15,43,25
B50,"Sicilian Defense: Modern Variations",rnbqkbnr/pp2pppp/3p4/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,715,779,516
B50,"Sicilian Defense: Modern Variations",rnbqkb1r/pp2pppp/3p1n2/8/3QP3/2N2N2/PPP2PPP/R1B1KB1R b KQkq - 0 5,11,9,5
B50,"Sicilian Defense: Modern Variations",rnbqkb1r/pp2pppp/3p1n2/8/3pP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 0 5,17,19,14
B50,"Sicilian Defense: Modern Variations",rnbqkb1r/pp2pppp/3p1n2/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 2 4,26,20,15
B50,"Sicilian Defense: Modern Variations",rnbqkb1r/pp2pppp/3p1n2/2p5/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 0 4,17,19,15
B50,"Sicilian Defense: Modern Variations",rnbqkbnr/pp2pppp/3p4/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 1 3,37,25,25
B51,"Sicilian Defense: Moscow Variation",r1bqkb1r/pp1npppp/3p1n2/1Bp5/P3P3/5N2/1PPP1PPP/RNBQK2R w KQkq - 1 5,10,12,7
B51,"Sicilian Defense: Moscow Variation",r1bqkbnr/pp1npppp/3p4/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 2 4,60,85,63
B51,"Sicilian Defense: Moscow Variation",r1bqkb1r/pp1npppp/3p1n2/1Bp5/P3P3/2N2N2/1PPP1PPP/R1BQK2R b KQkq - 2 5,10,12,7
B51,"Sicilian Defense: Moscow Variation",rnbqkbnr/pp2pppp/3p4/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 3,95,150,93
B51,"Sicilian Defense: Moscow Variation",r1bqkb1r/pp1npppp/3p1n2/2p5/B3P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 5 5,13,11,5
B51,"Sicilian Defense: Moscow Variation",r1bqkbnr/1p1npppp/p2p4/2p5/4P3/3B1N2/PPPP1PPP/RNBQ1RK1 b kq - 1 5,5,11,12
B51,"Sicilian Defense: Moscow Variation",r1bqkbnr/pp1npppp/3p4/2p5/B3P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 4,15,13,5
B51,"Sicilian Defense: Moscow Variation",r2qkb1r/pp1bpppp/2np1n2/1Bp5/4P3/5N2/PPPP1PPP/RNBQR1K1 w kq - 6 6,7,14,10
B51,"Sicilian Defense: Moscow Variation",r1bqkb1r/pp1npppp/3p1n2/2p5/B3P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 5,13,11,5
B51,"Sicilian Defense: Moscow Variation",r2qkbnr/pp1bpppp/2np4/1Bp5/4P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 4 5,25,27,19
B51,"Sicilian Defense: Moscow Variation",r1bqkbnr/pp1npppp/3p4/1Bp5/P3P3/5N2/1PPP1PPP/RNBQK2R b KQkq - 0 4,10,14,7
B51,"Sicilian Defense: Moscow Variation",r1bqkbnr/pp1npppp/3p4/1B6/3pP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 5,12,16,10
B51,"Sicilian Defense: Moscow Variation",r1bqkbnr/pp2pppp/2np4/1Bp5/4P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 3 4,27,29,22
B51,"Sicilian Defense: Moscow Variation",rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,1716,1903,1223
B51,"Sicilian Defense: Moscow Variation",r1bqkbnr/pp1npppp/3p4/1Bp5/4P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 3 4,14,27,30
B51,"Sicilian Defense: Moscow Variation",r2qkbnr/pp1bpppp/2np4/1Bp5/4P3/5N2/PPPP1PPP/RNBQR1K1 b kq - 5 5,19,26,17
B51,"Sicilian Defense: Moscow Variation",r1bqkbnr/pp1npppp/3p4/1Bp5/3PP3/5N2/PPP2PPP/RNBQK2R b KQkq - 0 4,15,19,12
B51,"Sicilian Defense: Moscow Variation",r2qkbnr/1p1bpppp/p1np4/1Bp5/4P3/5N2/PPPP1PPP/RNBQR1K1 w kq - 0 6,11,12,8
B51,"Sicilian Defense: Moscow Variation",r1bqkbnr/1p1npppp/p2p4/1Bp5/4P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 0 5,14,24,28
B52,"Sicilian Defense: Moscow Variation, Main Line",rn1qkbnr/pp1bpppp/3p4/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 2 4,30,59,21
B52,"Sicilian Defense: Moscow Variation, Main Line",rn2kbnr/pp1qpppp/3p4/2p5/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 5,8,28,9
B52,"Sicilian Defense: Moscow Variation, Main Line",r2qkbnr/pp1npppp/3p4/2p5/4P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 1 5,11,12,4
B52,"Sicilian Defense: Moscow Variation, Main Line",rn1qkbnr/pp1Bpppp/3p4/2p5/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 0 4,21,42,16
B52,"Sicilian Defense: Moscow Variation, Main Line",r2qkbnr/pp1npppp/3p4/2p5/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 5,13,14,7
B94,"Sicilian Defense: Najdorf Variation",rnbqkb1r/1p2pppp/p2p1n2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R b KQkq - 1 6,65,86,44
B90,"Sicilian Defense: Najdorf Variation",rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N2P2/PPP3PP/R1BQKB1R b KQkq - 0 6,21,24,17
B90,"Sicilian Defense: Najdorf Variation",rnbqkbnr/pp2pppp/3p4/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,529,553,354
B90,"Sicilian Defense: Najdorf Variation",rnbqkbnr/pp2pppp/3p4/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,548,576,370
B90,"Sicilian Defense: Najdorf Variation",rn1qkb1r/1p3pp1/p2pbn2/4p2p/4P3/1NN1BP2/PPP3PP/R2QKB1R w KQkq - 0 9,14,13,12
B94,"Sicilian Defense: Najdorf Variation",r1b1kb1r/1p1npppp/pq1p1n2/6B1/2BNP3/2N5/PPP2PPP/R2QK2R w KQkq - 4 8,13,16,8
B90,"Sicilian Defense: Najdorf Variation",rnbqkbnr/pp2pppp/3p4/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,553,585,379
B90,"Sicilian Defense: Najdorf Variation",rnbqkb1r/pp2pppp/3p1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 2 5,515,539,349
B90,"Sicilian Defense: Najdorf Variation",rn1qkb1r/1p3ppp/p2pbn2/4p3/4P3/1NN1BP2/PPP3PP/R2QKB1R b KQkq - 3 8,28,29,20
B90,"Sicilian Defense: Najdorf Variation",rnbqkb1r/1p3ppp/p2p1n2/4p3/4P3/1NN2P2/PPP3PP/R1BQKB1R b KQkq - 1 7,16,18,14
B90,"Sicilian Defense: Najdorf Variation",rnbqkb1r/pp2pppp/3p1n2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5,527,549,354
B94,"Sicilian Defense: Najdorf Variation",r1b1kb1r/1p1n1ppp/pq1ppn2/6B1/3NP3/1BN5/PPP2PPP/R2QK2R w KQkq - 0 9,12,14,8
B90,"Sicilian Defense: Najdorf Variation",r2qkb1r/1p1n1pp1/p2p1n2/3Pp2p/8/1N2BP2/PPPQ2PP/R3KB1R b KQkq - 2 11,9,11,8
B94,"Sicilian Defense: Najdorf Variation",r1bqkb1r/1p1npppp/p2p1n2/6B1/2BNP3/2N5/PPP2PPP/R2QK2R b KQkq - 3 7,15,19,8
B90,"Sicilian Defense: Najdorf Variation",rnbqkb1r/1p3ppp/p2p1n2/4p3/3NP3/2N2P2/PPP3PP/R1BQKB1R w KQkq - 0 7,16,18,14
B90,"Sicilian Defense: Najdorf Variation",rn1qkb1r/1p3ppp/p2pbn2/4p3/4P3/1NN2P2/PPP3PP/R1BQKB1R w KQkq - 2 8,15,16,9
B90,"Sicilian Defense: Najdorf Variation",rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6,365,403,290
B94,"Sicilian Defense: Najdorf Variation",r1bqkb1r/1p1npppp/p2p1n2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R w KQkq - 2 7,27,35,20
B90,"Sicilian Defense: Najdorf Variation",rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2NB4/PPP2PPP/R1BQK2R b KQkq - 1 6,17,20,9
B90,"Sicilian Defense: Najdorf Variation",rnbqkb1r/1p2pppp/p2p1n2/8/4P3/1NN5/PPP2PPP/R1BQKB1R b KQkq - 1 6,10,4,14
B94,"Sicilian Defense: Najdorf Variation",r1b1kb1r/1p1npppp/pq1p1n2/6B1/3NP3/1BN5/PPP2PPP/R2QK2R b KQkq - 5 8,12,14,8
B90,"Sicilian Defense: Najdorf Variation, Adams Attack",rnbqk2r/1p2bppp/p2p1n2/4p3/4P3/1NN4P/PPP2PP1/R1BQKB1R w KQkq - 2 8,12,7,6
B90,"Sicilian Defense: Najdorf Variation, Adams Attack",rnbqkb1r/1p3ppp/p2ppn2/8/3NP3/2N4P/PPP2PP1/R1BQKB1R w KQkq - 0 7,13,5,21
B90,"Sicilian Defense: Najdorf Variation, Adams Attack",rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N4P/PPP2PP1/R1BQKB1R b KQkq - 0 6,46,42,48
B90,"Sicilian Defense: Najdorf Variation, Adams Attack",rnbqkb1r/1p3ppp/p2ppn2/8/3NP1P1/2N4P/PPP2P2/R1BQKB1R b KQkq - 0 7,13,4,21
B90,"Sicilian Defense: Najdorf Variation, Adams Attack",rnbqkb1r/1p3ppp/p2p1n2/4p3/3NP3/2N4P/PPP2PP1/R1BQKB1R w KQkq - 0 7,32,25,24
B90,"Sicilian Defense: Najdorf Variation, Adams Attack",rnbqkb1r/1p3ppp/p2p1n2/4p3/4P3/1NN4P/PPP2PP1/R1BQKB1R b KQkq - 1 7,20,12,10
B93,"Sicilian Defense: Najdorf Variation, Amsterdam Variation",rnbqkb1r/1p3ppp/p2p1n2/4p3/3NPP2/2N5/PPP3PP/R1BQKB1R w KQkq - 0 7,10,9,7
B93,"Sicilian Defense: Najdorf Variation, Amsterdam Variation",rnbqkb1r/1p2pppp/p2p1n2/8/3NPP2/2N5/PPP3PP/R1BQKB1R b KQkq - 0 6,14,9,7
B90,"Sicilian Defense: Najdorf Variation, English Attack",rn1qk2r/1p2bpp1/p2pbn2/4p2p/4P3/1NN1BP2/PPPQ2PP/R3KB1R w KQkq - 0 10,12,10,11
B90,"Sicilian Defense: Najdorf Variation, English Attack",rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N1B3/PPP2PPP/R2QKB1R b KQkq - 1 6,84,93,64
B90,"Sicilian Defense: Najdorf Variation, English Attack",rnbqk2r/1p2bppp/p2p1n2/4p3/4P3/1NN1BP2/PPP3PP/R2QKB1R b KQkq - 0 8,14,5,11
B90,"Sicilian Defense: Najdorf Variation, English Attack",rn1qkb1r/1p3ppp/p2pbn2/4p3/4P3/1NN1B3/PPP2PPP/R2QKB1R w KQkq - 2 8,25,23,18
B90,"Sicilian Defense: Najdorf Variation, English Attack",rn1qk2r/1p2bppp/p2pbn2/4p3/4P3/1NN1BP2/PPPQ2PP/R3KB1R b KQkq - 0 9,25,20,14
B90,"Sicilian Defense: Najdorf Variation, English Attack",rnbqk2r/1p2bppp/p2p1n2/4p3/4P3/2N1BN2/PPP2PPP/R2QKB1R w KQkq - 2 8,13,17,12
B90,"Sicilian Defense: Najdorf Variation, English Attack",rnbqk2r/1p2bppp/p2p1n2/4p3/4P3/1NN1B3/PPP2PPP/R2QKB1R w KQkq - 2 8,19,6,10
B90,"Sicilian Defense: Najdorf Variation, English Attack",rnbqk2r/1p2bppp/p2p1n2/4p3/2B1P3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 8,7,15,8
B90,"Sicilian Defense: Najdorf Variation, English Attack",rnbqkb1r/1p3ppp/p2p1n2/4p3/4P3/1NN1B3/PPP2PPP/R2QKB1R b KQkq - 1 7,44,29,28
B90,"Sicilian Defense: Najdorf Variation, English Attack",rnbqkb1r/1p3ppp/p2p1n2/4p3/4P3/2N1BN2/PPP2PPP/R2QKB1R b KQkq - 1 7,15,23,16
B90,"Sicilian Defense: Najdorf Variation, English Attack",rn1qk2r/1p2bppp/p2pbn2/4p3/4P3/1NN1BP2/PPP3PP/R2QKB1R w KQkq - 1 9,25,19,14
B90,"Sicilian Defense: Najdorf Variation, English Attack",rnbqkb1r/1p3ppp/p2p1n2/4p3/3NP3/2N1B3/PPP2PPP/R2QKB1R w KQkq - 0 7,59,53,44
B90,"Sicilian Defense: Najdorf Variation, English Attack, Anti-English",rnbqkb1r/1p2pppp/p2p4/8/3NP1n1/2N1B3/PPP2PPP/R2QKB1R w KQkq - 2 7,4,19,10
B90,"Sicilian Defense: Najdorf Variation, Freak Attack",rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP2PPP/R1BQKBR1 b Qkq - 1 6,9,10,12
B98,"Sicilian Defense: Najdorf Variation, Goteborg Variation",rnbqkb1r/1p3ppp/p2ppn2/6B1/3NPP2/2N5/PPP3PP/R2QKB1R b KQkq - 0 7,25,34,17
B98,"Sicilian Defense: Najdorf Variation, Goteborg Variation",rnbqkb1r/1p3ppp/p2ppn2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R w KQkq - 0 7,38,49,24
B90,"Sicilian Defense: Najdorf Variation, Lipnitsky Attack",rnbqkb1r/1p2pppp/p2p1n2/8/2BNP3/2N5/PPP2PPP/R1BQK2R b KQkq - 1 6,17,14,15
B90,"Sicilian Defense: Najdorf Variation, Lipnitsky Attack",rnbqkb1r/1p3ppp/p2ppn2/8/2BNP3/2N5/PPP2PPP/R1BQK2R w KQkq - 0 7,18,12,15
B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation",r2qk2r/1p1nbppp/p2pbn2/3Np3/4P3/1N1QB3/PPP1BPPP/R3K2R b KQkq - 7 10,9,9,7
B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation",rnbqk2r/1p2bppp/p2p1n2/4p3/4P3/1NN1B3/PPP1BPPP/R2QK2R b KQkq - 3 8,13,15,13
B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation",rn1qk2r/1p2bppp/p2pbn2/4p3/4P3/1NN1B3/PPP1BPPP/R2QK2R w KQkq - 4 9,12,13,14
B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation",rn1qk2r/1p2bppp/p2pbn2/3Np3/4P3/1N2B3/PPP1BPPP/R2QK2R b KQkq - 5 9,9,10,8
B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation, Traditional Line",rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP1BPPP/R1BQK2R b KQkq - 1 6,50,55,43
B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation, Traditional Line",rnbqk2r/1p2bppp/p2p1n2/4p3/4P3/1NN5/PPP1BPPP/R1BQK2R w KQkq - 2 8,31,39,31
B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation, Traditional Line",rnbqk2r/1p2bppp/p2p1n2/4p3/4P3/1NN5/PPP1BPPP/R1BQ1RK1 b kq - 3 8,8,13,11
B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation, Traditional Line",rnbqkb1r/1p3ppp/p2p1n2/4p3/4P3/1NN5/PPP1BPPP/R1BQK2R b KQkq - 1 7,36,44,36
B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation, Traditional Line",rnbqkb1r/1p3ppp/p2p1n2/4p3/3NP3/2N5/PPP1BPPP/R1BQK2R w KQkq - 0 7,39,45,37
B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation, Traditional Line",rnbq1rk1/1p2bppp/p2p1n2/4p3/4P3/1NN5/PPP1BPPP/R1BQ1RK1 w - - 4 9,7,12,11
B91,"Sicilian Defense: Najdorf Variation, Zagreb Variation",rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N3P1/PPP2P1P/R1BQKB1R b KQkq - 0 6,14,20,6
B91,"Sicilian Defense: Najdorf Variation, Zagreb Variation",rnbqkb1r/1p3ppp/p2p1n2/4p3/3NP3/2N3P1/PPP2P1P/R1BQKB1R w KQkq - 0 7,11,13,5
B29,"Sicilian Defense: Nimzowitsch Variation, Advance Variation",rnbqkb1r/pp1ppppp/5n2/2p1P3/8/5N2/PPPP1PPP/RNBQKB1R b KQkq - 0 3,12,9,5
B29,"Sicilian Defense: Nimzowitsch Variation, Advance Variation",rnbqkb1r/pp1ppppp/8/2pnP3/8/5N2/PPPP1PPP/RNBQKB1R w KQkq - 1 4,12,9,5
B29,"Sicilian Defense: Nimzowitsch Variation, Advance Variation",rnbqkb1r/pp1ppppp/5n2/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,16,14,8
B30,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack",r1bqkb1r/pp2pppp/2p2n2/2p5/4P3/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 5,14,11,7
B30,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack",r1bqk1nr/pp1p1ppp/2nb4/1Bp1p3/4P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 2 5,12,13,1
B30,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack",r1bqkbnr/pp1p1ppp/2n1p3/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,52,63,36
B30,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack",r2qkb1r/1p1bpppp/p1np1n2/1Bp5/4P3/2P2N2/PP1P1PPP/RNBQR1K1 w kq - 0 7,8,13,9
B30,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack",r1bqkbnr/pp1ppppp/2n5/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,194,208,114
B30,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack",r1bqkbnr/pp1p1ppp/2B1p3/2p5/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 0 4,21,17,13
B30,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack",r1bqkb1r/pp1ppppp/2B2n2/2p5/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 0 4,14,11,7
B30,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack",r1bqkbnr/p2p1ppp/2p1p3/2p5/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 5,21,17,13
B30,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack",r1bqkbnr/pp1p1ppp/2n5/1Bp1p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,13,19,2
B30,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack",r1bqkb1r/pp1ppppp/2n2n2/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,25,23,22
B30,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack",r2qkb1r/pp1bpppp/2np1n2/1Bp5/4P3/2P2N2/PP1P1PPP/RNBQR1K1 b kq - 0 6,8,13,10
B30,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack",r1bqkbnr/pp2pppp/2np4/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 2 4,29,32,25
B30,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack",r1bqkbnr/pp1p1ppp/2n5/1Bp1p3/4P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 1 4,13,19,1
B30,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack",r1bqkb1r/pp1pnppp/2n1p3/1Bp5/4P3/5N2/PPPP1PPP/RNBQR1K1 b kq - 3 5,17,28,10
B30,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack",r1bqkbnr/pp1ppppp/2n5/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,358,450,254
B30,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack",r1bqkb1r/pp1pnppp/2n1p3/1Bp5/4P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 2 5,27,41,21
B30,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack",r1bqkb1r/pp1ppppp/2n2n2/1Bp5/4P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 5 4,15,20,13
B30,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack",r1bqkbnr/pp1p1ppp/2n1p3/1Bp5/4P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 1 4,29,43,21
B30,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack",r1bqkb1r/pp2pppp/2p2n2/2p5/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 5,14,11,7
B30,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack",rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,1523,1691,1040
B30,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack",r1bqkbnr/p2p1ppp/2p1p3/2p5/4P3/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 5,14,9,10
B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",r1bqkbnr/pp1ppp1p/2B3p1/2p5/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 0 4,21,15,17
B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",r1bqk1nr/pp1pppbp/2n3p1/1Bp5/4P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 2 5,44,43,17
B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",r1bqk1nr/pp1pppbp/2n3p1/1Bp5/4P3/5N2/PPPP1PPP/RNBQR1K1 b kq - 3 5,20,18,5
B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",r1bqkbnr/pp2pp1p/2p3p1/2p5/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 5,14,8,9
B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",r1bqkbnr/pp1ppp1p/2n3p1/1Bp5/4P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 1 4,45,43,18
B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",r1bqk1nr/pp1pppbp/2n3p1/1Bp5/4P3/2P2N2/PP1P1PPP/RNBQ1RK1 b kq - 0 5,11,14,8
B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",r1bqkbnr/pp2pp1p/2p3p1/2p5/4P3/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 5,12,7,8
B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",r1bqkbnr/pp1ppp1p/2n3p1/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,69,62,37
B28,"Sicilian Defense: O'Kelly Variation, Venice System",rnbqkbnr/1p1ppppp/p7/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,25,20,17
B28,"Sicilian Defense: O'Kelly Variation, Venice System",rnbqkbnr/1p1ppppp/p7/2p5/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq - 0 3,13,7,5
B40,"Sicilian Defense: Pin Variation",rnbqkb1r/pp1p1ppp/4pn2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5,70,75,33
B40,"Sicilian Defense: Pin Variation",rnbqkb1r/pp1p1ppp/4pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 2 5,58,66,33
B62,"Sicilian Defense: Richter-Rauzer Variation",r1bqkb1r/pp3ppp/2nppn2/6B1/3NP3/2NQ4/PPP2PPP/R3KB1R b KQkq - 1 7,11,13,7
B61,"Sicilian Defense: Richter-Rauzer Variation, Modern Variation",r2qkb1r/pp1bpppp/2np1n2/6B1/3NP3/2N5/PPPQ1PPP/R3KB1R b KQkq - 6 7,10,14,9
B61,"Sicilian Defense: Richter-Rauzer Variation, Modern Variation",r2qkb1r/pp1bpppp/2np1n2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R w KQkq - 5 7,13,20,13
B67,"Sicilian Defense: Richter-Rauzer Variation, Neo-Modern Variation",r2qkb1r/1p1b1ppp/p1nppn2/6B1/3NP3/2N5/PPPQ1PPP/2KR1B1R w kq - 2 9,27,17,22
B66,"Sicilian Defense: Richter-Rauzer Variation, Neo-Modern Variation, Early Deviations",r1bqkb1r/pp3ppp/2nppn2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R w KQkq - 0 7,65,64,33
B66,"Sicilian Defense: Richter-Rauzer Variation, Neo-Modern Variation, Early Deviations",r1bqk2r/1p2bppp/p1nppn2/6B1/3NP3/2N5/PPPQ1PPP/2KR1B1R w kq - 2 9,12,14,4
B66,"Sicilian Defense: Richter-Rauzer Variation, Neo-Modern Variation, Early Deviations",r1bqkb1r/pp2pppp/2np1n2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R b KQkq - 4 6,83,86,50
B66,"Sicilian Defense: Richter-Rauzer Variation, Neo-Modern Variation, Early Deviations",r1bqkb1r/1p3ppp/p1nppn2/6B1/3NP3/2N5/PPPQ1PPP/2KR1B1R b kq - 1 8,36,31,20
B66,"Sicilian Defense: Richter-Rauzer Variation, Neo-Modern Variation, Early Deviations",r1bqkbnr/pp1ppppp/2n5/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 3 3,46,40,31
B66,"Sicilian Defense: Richter-Rauzer Variation, Neo-Modern Variation, Early Deviations",r1bqkb1r/pp2pppp/2np1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 3 6,116,122,73
B66,"Sicilian Defense: Richter-Rauzer Variation, Neo-Modern Variation, Early Deviations",r1bqkb1r/1p3ppp/p1nppn2/6B1/3NP3/2N5/PPPQ1PPP/R3KB1R w KQkq - 0 8,39,36,24
B66,"Sicilian Defense: Richter-Rauzer Variation, Neo-Modern Variation, Early Deviations",r1bqkb1r/pp3ppp/2nppn2/6B1/3NP3/2N5/PPPQ1PPP/R3KB1R b KQkq - 1 7,50,48,26
B90,"Sicilian Defense: Scheveningen Variation, Delayed Keres Attack",rnbqkb1r/1p3ppp/p2ppn2/8/3NP3/2N1B3/PPP2PPP/R2QKB1R w KQkq - 0 7,19,18,10
B81,"Sicilian Defense: Scheveningen Variation, Keres Attack",rnbqkb1r/pp3ppp/3ppn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6,22,23,6
B81,"Sicilian Defense: Scheveningen Variation, Keres Attack",rnbqkb1r/pp3ppp/3ppn2/8/3NP1P1/2N5/PPP2P1P/R1BQKB1R b KQkq - 0 6,14,15,2
